Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
03/03/22,@,DAL,L,113,122,25,8,9,3,4/4,0/0,0/0,12,9.1%,92,200.0,68,14.3%,25,20.0%,51,75.0%,92,20.0%,70,23.8%,,0.0%,,0.0%
03/01/22,@,MIN,L,114,129,27,2,7,5,1/2,0/0,0/0,8,7.8%,27,100.0,84,20.8%,25,20.0%,,100.0%,,0.0%,71,24.1%,58,1.8%,67,1.6%
02/27/22,vs.,DAL,L,101,107,26,8,10,5,4/5,0/0,0/3,35,14.0%,61,133.3,87,23.8%,46,12.5%,51,75.0%,71,11.5%,72,25.0%,,0.0%,97,5.3%
02/24/22,@,POR,W,132,95,15,10,6,1,5/6,0/0,0/0,26,12.5%,85,166.7,48,8.3%,,0.0%,46,80.0%,73,12.5%,89,33.3%,79,3.4%,,0.0%
02/16/22,vs.,DEN,L,116,117,27,13,9,3,5/8,0/0,3/8,61,18.9%,41,108.3,79,18.8%,60,8.0%,46,80.0%,76,12.9%,67,22.7%,,0.0%,66,1.5%
02/14/22,@,LAC,L,104,119,19,7,3,5,3/5,0/0,1/2,54,17.5%,47,116.7,97,38.5%,,0.0%,,100.0%,40,5.6%,28,12.5%,,0.0%,81,2.5%
02/12/22,vs.,LAL,W,117,115,29,3,12,3,1/6,0/0,1/2,38,14.6%,7,42.9,71,15.0%,52,10.5%,95,0.0%,46,6.5%,89,33.3%,,0.0%,,0.0%
02/10/22,vs.,NYK,L,114,116,19,7,5,1,3/4,0/0,1/2,18,10.7%,68,140.0,45,7.7%,,0.0%,59,66.7%,37,5.0%,54,19.0%,89,4.9%,,0.0%
02/09/22,@,UTA,L,85,111,21,2,7,3,1/4,0/0,0/0,25,12.2%,8,50.0,86,23.1%,,0.0%,95,0.0%,,0.0%,81,28.0%,67,2.4%,77,2.2%
02/07/22,@,OKC,W,110,98,27,8,7,1,4/6,0/0,0/0,17,10.5%,61,133.3,36,5.3%,10,30.8%,,100.0%,32,4.0%,61,20.8%,61,1.9%,89,3.2%
02/03/22,vs.,SAC,W,126,114,21,10,7,1,3/3,0/0,4/6,32,13.5%,85,166.7,42,6.7%,37,15.4%,59,66.7%,83,15.0%,61,21.1%,66,2.3%,75,2.1%
