Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/21/21,@,LAC,L,91,97,32,25,8,2,10/18,0/4,5/6,88,26.4%,49,119.0,73,16.7%,,0.0%,59,70.0%,68,11.1%,27,12.0%,82,3.8%,,0.0%
11/19/21,@,PHX,L,104,112,30,23,12,2,8/13,3/6,4/4,81,23.8%,79,153.3,62,12.5%,43,13.3%,51,75.0%,66,10.3%,88,32.0%,58,1.8%,88,3.2%
11/17/21,@,PHX,L,98,105,32,21,8,7,7/20,2/7,5/5,95,32.6%,27,95.5,95,33.3%,65,4.3%,42,85.7%,42,5.9%,39,15.0%,74,3.0%,63,1.4%
11/15/21,vs.,DEN,W,111,101,33,29,11,3,11/20,5/8,2/2,89,27.4%,68,138.1,71,15.0%,53,10.0%,46,81.8%,82,14.7%,65,22.2%,55,1.6%,84,2.7%
11/12/21,@,SAS,W,123,109,34,29,7,0,11/21,2/8,5/6,86,25.6%,53,120.8,,0.0%,65,4.9%,46,81.8%,38,5.1%,31,12.9%,87,4.5%,,0.0%
11/10/21,@,CHI,L,107,117,32,22,12,1,9/16,2/3,2/2,75,22.1%,60,129.4,37,5.6%,62,6.7%,50,77.8%,63,9.7%,86,31.0%,,0.0%,,0.0%
11/08/21,vs.,NOP,W,108,92,26,12,8,3,4/13,3/8,1/1,84,25.0%,26,92.3,80,20.0%,43,13.8%,,100.0%,,0.0%,78,26.9%,64,2.1%,,0.0%
11/06/21,vs.,BOS,W,107,104,28,21,7,2,7/13,0/3,7/8,91,28.7%,54,123.5,58,11.1%,64,5.7%,87,42.9%,91,19.0%,33,13.6%,61,1.9%,89,3.3%
10/26/21,vs.,HOU,W,116,106,20,9,3,1,2/10,1/4,4/6,90,27.6%,15,69.2,42,6.7%,61,7.4%,,100.0%,34,4.3%,23,11.1%,,0.0%,,0.0%
10/23/21,@,TOR,W,103,95,29,18,10,1,7/19,2/8,2/3,88,26.5%,24,90.0,43,7.1%,,0.0%,42,85.7%,26,2.8%,64,21.9%,96,7.0%,66,1.5%
10/21/21,@,ATL,L,87,113,29,11,5,0,4/13,1/4,2/2,85,25.4%,18,78.6,,0.0%,19,23.5%,75,50.0%,38,5.1%,23,10.7%,81,3.6%,66,1.5%
