Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/20/21,@,WAS,L,100,103,36,7,3,7,3/11,1/6,0/0,33,21.8%,13,63.6,49,28.0%,26,17.6%,52,33.3%,,0.0%,52,11.1%,89,1.8%,,0.0%
11/18/21,vs.,WAS,W,112,97,35,8,5,12,3/8,1/5,1/2,32,21.3%,28,88.9,80,41.4%,47,12.5%,22,66.7%,,0.0%,82,17.9%,,0.0%,50,1.3%
11/15/21,@,OKC,W,103,90,33,11,3,11,4/9,1/3,2/2,37,22.7%,52,110.0,94,52.4%,28,17.1%,32,50.0%,62,2.7%,25,6.1%,,0.0%,,0.0%
11/13/21,@,UTA,W,111,105,35,21,6,4,8/14,2/6,3/3,56,26.8%,82,140.0,19,16.7%,13,22.7%,85,0.0%,,0.0%,77,16.2%,,0.0%,72,2.4%
11/11/21,@,LAC,L,109,112,38,25,3,5,9/17,4/10,3/3,47,24.7%,86,147.1,33,22.7%,27,17.4%,82,11.1%,,0.0%,34,7.7%,,0.0%,66,2.2%
11/10/21,@,LAL,L,117,120,47,18,6,11,5/14,2/10,6/7,38,22.9%,47,105.9,76,39.3%,32,16.3%,18,80.0%,,0.0%,59,12.2%,,0.0%,36,0.9%
11/08/21,@,DEN,L,96,113,37,0,3,4,0/8,0/6,0/0,14,16.2%,0,0.0,19,16.7%,12,23.1%,,,60,2.6%,25,6.1%,80,1.4%,47,1.2%
11/06/21,vs.,UTA,W,118,115,36,20,12,10,8/11,3/5,1/2,28,20.5%,94,166.7,66,34.5%,75,6.2%,32,50.0%,94,8.3%,97,27.8%,,0.0%,48,1.3%
11/04/21,vs.,BOS,L,78,95,28,6,7,5,2/9,2/7,0/0,56,27.0%,13,66.7,60,33.3%,3,35.3%,32,50.0%,,0.0%,93,23.3%,,0.0%,94,4.8%
11/02/21,@,DAL,W,125,110,36,22,5,9,7/10,6/9,2/2,20,18.4%,98,200.0,69,36.0%,72,6.9%,30,57.1%,,0.0%,66,13.5%,,0.0%,,0.0%
10/30/21,@,MEM,W,129,103,28,14,4,7,5/8,4/5,0/0,30,20.9%,96,175.0,60,33.3%,6,28.6%,27,60.0%,98,10.5%,27,6.5%,,0.0%,93,4.5%
10/29/21,vs.,CHA,W,114,99,36,4,6,4,2/10,0/4,0/0,10,14.8%,6,40.0,14,14.3%,38,14.8%,32,50.0%,,0.0%,59,12.2%,79,1.4%,38,1.1%
10/27/21,@,BKN,W,106,93,33,9,6,9,3/7,1/5,2/2,21,18.5%,54,112.5,79,40.9%,21,19.4%,85,0.0%,,0.0%,71,14.6%,,0.0%,,0.0%
10/25/21,vs.,ORL,W,107,90,30,9,2,8,4/10,1/5,0/0,41,23.5%,29,90.0,76,40.0%,21,19.4%,19,75.0%,69,3.2%,12,3.2%,,0.0%,,0.0%
10/21/21,vs.,MIL,W,137,95,24,5,1,6,1/8,1/6,2/2,24,19.2%,10,55.6,38,25.0%,67,8.0%,,100.0%,,0.0%,14,3.6%,91,2.0%,58,1.5%
