Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/26/21,@,SAC,W,127,102,26,21,6,3,5/18,1/8,10/13,97,34.1%,25,91.3,77,17.6%,65,4.3%,46,80.0%,27,3.0%,43,16.1%,82,3.8%,65,1.4%
12/23/21,@,GSW,L,104,113,29,20,5,2,6/12,1/3,7/9,85,25.3%,55,125.0,62,12.5%,36,16.2%,75,50.0%,54,7.9%,23,11.1%,64,2.1%,63,1.4%
12/20/21,vs.,OKC,L,99,102,34,15,6,0,5/15,3/6,2/2,64,19.5%,26,93.8,,0.0%,32,17.6%,46,80.0%,36,4.7%,18,8.8%,,0.0%,78,2.3%
12/19/21,vs.,POR,L,100,105,20,11,2,1,3/6,0/2,5/6,85,25.6%,53,122.2,48,8.3%,32,17.4%,95,0.0%,37,5.0%,10,5.9%,72,2.9%,,0.0%
12/17/21,@,SAC,W,124,105,28,21,6,2,6/15,0/3,9/9,92,29.3%,42,110.5,61,11.8%,40,14.6%,44,83.3%,28,3.2%,52,18.5%,80,3.6%,64,1.4%
12/15/21,@,POR,W,113,103,24,9,2,0,4/13,0/4,1/1,79,23.1%,15,69.2,,0.0%,60,8.0%,51,75.0%,,0.0%,20,10.0%,87,4.5%,,0.0%
12/13/21,vs.,PHI,W,126,91,24,22,3,2,8/15,1/5,5/6,94,30.6%,60,129.4,62,12.5%,48,12.1%,41,87.5%,,0.0%,27,12.0%,84,4.1%,72,1.9%
12/09/21,vs.,LAL,W,108,95,29,25,5,0,9/18,2/8,5/6,91,28.5%,49,119.0,,0.0%,40,14.6%,50,77.8%,,0.0%,64,21.7%,,0.0%,94,4.2%
12/08/21,vs.,DAL,L,96,104,34,26,7,1,9/19,2/7,6/8,94,31.2%,45,113.0,40,6.2%,46,12.5%,74,55.6%,42,5.7%,47,17.2%,79,3.4%,61,1.3%
12/06/21,@,MIA,W,105,90,33,14,3,1,6/16,2/7,0/0,71,21.1%,23,87.5,34,4.5%,63,6.2%,75,50.0%,27,2.9%,12,6.7%,80,3.5%,61,1.3%
12/04/21,@,DAL,W,97,90,29,13,5,2,5/11,2/6,1/4,69,20.8%,27,100.0,54,10.0%,61,7.4%,70,60.0%,,0.0%,34,13.9%,,0.0%,,0.0%
12/02/21,vs.,OKC,W,152,79,20,27,3,1,9/11,6/7,3/3,67,20.2%,99,225.0,37,5.6%,52,10.5%,41,88.9%,,0.0%,31,13.0%,92,5.6%,94,4.3%
11/30/21,@,TOR,W,98,91,34,25,6,1,8/14,4/7,5/6,63,19.3%,73,147.1,36,5.3%,46,12.5%,41,87.5%,26,2.6%,31,12.8%,97,7.7%,,0.0%
11/28/21,vs.,SAC,W,128,101,22,17,9,0,6/13,1/4,4/5,86,25.9%,45,113.3,,0.0%,62,6.7%,89,33.3%,58,8.7%,62,21.2%,81,3.7%,,0.0%
11/26/21,vs.,ATL,L,100,132,23,14,5,0,5/15,0/5,4/4,96,34.0%,20,82.4,,0.0%,50,11.1%,87,40.0%,28,3.2%,61,21.1%,62,2.0%,73,1.9%
11/24/21,vs.,TOR,L,113,126,25,16,2,1,6/8,2/4,2/2,36,14.3%,90,177.8,40,6.2%,,0.0%,75,50.0%,,0.0%,16,8.3%,83,3.9%,71,1.8%
11/22/21,@,UTA,W,119,118,34,26,8,0,9/19,4/11,4/5,77,22.7%,55,123.8,,0.0%,,0.0%,50,77.8%,55,8.1%,32,13.3%,75,3.1%,82,2.6%
11/20/21,@,MIN,L,95,138,26,12,4,2,2/9,0/2,8/10,91,28.3%,22,85.7,78,18.2%,32,17.6%,,100.0%,32,4.0%,15,8.0%,58,1.7%,,0.0%
11/18/21,vs.,LAC,W,120,108,29,18,6,1,7/16,3/7,1/1,70,21.0%,44,112.5,32,4.0%,62,6.9%,42,85.7%,49,7.1%,31,12.9%,96,7.1%,,0.0%
11/15/21,vs.,HOU,W,136,102,21,16,6,0,6/13,2/6,2/2,69,20.8%,45,114.3,,0.0%,,0.0%,,100.0%,,0.0%,47,17.2%,66,2.3%,92,3.8%
11/13/21,@,NOP,L,101,112,22,4,3,0,1/8,0/3,2/4,70,21.0%,7,40.0,,0.0%,55,9.5%,,100.0%,56,8.3%,10,5.9%,87,4.5%,93,4.0%
11/12/21,vs.,PHX,L,94,119,26,19,4,1,7/18,2/6,3/4,89,27.3%,27,100.0,45,7.7%,50,11.1%,,100.0%,,0.0%,35,14.3%,83,3.9%,,0.0%
11/10/21,vs.,CHA,L,108,118,30,19,6,2,8/13,3/6,0/0,31,13.4%,73,146.2,50,8.7%,,0.0%,51,75.0%,52,7.5%,18,8.8%,80,3.6%,59,1.2%
