Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/26/21,@,CHA,L,115,133,28,18,6,5,8/15,1/4,1/2,54,26.4%,54,112.5,38,25.0%,54,10.8%,32,50.0%,74,3.6%,89,20.8%,,0.0%,,0.0%
11/24/21,vs.,MIA,W,113,101,37,20,3,6,6/14,4/10,4/4,34,22.0%,68,125.0,46,27.3%,21,19.5%,17,83.3%,,0.0%,44,9.4%,97,3.1%,37,1.1%
11/22/21,@,NOP,W,110,96,31,11,3,8,3/16,1/10,4/6,61,28.0%,11,57.9,59,32.0%,80,4.3%,22,66.7%,59,2.6%,25,6.2%,87,1.7%,,0.0%
11/20/21,vs.,MEM,W,138,95,27,28,4,5,9/15,4/9,6/9,74,31.2%,87,147.4,36,23.8%,62,9.3%,44,44.4%,94,8.3%,14,3.6%,,0.0%,,0.0%
11/18/21,vs.,SAS,W,115,90,31,22,3,5,6/19,4/12,6/7,92,38.1%,35,100.0,33,22.7%,50,11.8%,22,66.7%,75,3.7%,23,5.9%,87,1.7%,57,1.5%
11/17/21,vs.,SAC,W,107,97,34,17,4,7,6/15,1/6,4/4,71,30.1%,35,100.0,49,28.0%,63,9.1%,76,16.7%,74,3.6%,29,6.8%,80,1.4%,78,2.7%
11/15/21,vs.,PHX,L,96,99,35,22,2,4,7/21,1/10,7/7,65,29.1%,31,91.7,49,28.6%,,0.0%,62,28.6%,,0.0%,19,5.0%,,0.0%,70,2.3%
11/13/21,@,LAC,L,102,129,30,15,2,8,6/16,3/7,0/0,59,27.5%,33,93.8,76,40.0%,,0.0%,52,33.3%,,0.0%,31,7.1%,85,1.6%,55,1.4%
11/12/21,@,LAL,W,107,83,34,22,5,7,8/19,5/9,1/2,71,30.4%,52,110.0,43,25.9%,34,15.7%,32,50.0%,,0.0%,68,13.9%,,0.0%,42,1.2%
11/10/21,@,GSW,L,110,123,34,18,1,7,7/15,4/10,0/0,40,23.2%,63,120.0,67,35.0%,18,20.5%,17,85.7%,,0.0%,10,2.7%,78,1.3%,,0.0%
11/08/21,@,MEM,L,118,125,41,30,5,7,10/22,6/13,4/4,70,30.1%,68,125.0,59,31.8%,71,7.1%,61,30.0%,,0.0%,77,16.1%,80,1.4%,37,1.1%
11/01/21,vs.,ORL,L,97,115,17,3,5,3,1/7,1/4,0/0,34,22.1%,7,42.9,21,17.6%,55,10.5%,85,0.0%,,0.0%,98,29.4%,98,3.4%,,0.0%
10/30/21,vs.,DEN,L,91,93,31,14,1,6,6/15,2/6,0/0,52,26.0%,32,93.3,60,33.3%,37,15.0%,52,33.3%,,0.0%,11,3.1%,89,1.8%,76,2.6%
10/27/21,@,MIL,W,113,108,36,29,5,6,12/24,3/10,2/3,81,32.9%,58,116.0,46,27.3%,55,10.7%,32,50.0%,,0.0%,60,12.5%,,0.0%,,0.0%
10/25/21,vs.,NOP,L,98,107,30,9,6,4,3/14,1/8,2/2,49,25.3%,11,60.0,49,28.6%,54,10.8%,52,33.3%,,0.0%,91,22.2%,88,1.8%,78,2.7%
10/23/21,vs.,NOP,W,96,89,29,12,3,1,5/14,2/7,0/0,61,28.0%,26,85.7,4,5.9%,3,33.3%,72,20.0%,60,2.6%,23,5.9%,,0.0%,,0.0%
10/20/21,vs.,HOU,W,124,106,25,22,3,7,6/16,4/8,6/8,96,41.1%,52,110.0,95,53.8%,50,11.8%,52,33.3%,,0.0%,46,10.0%,90,1.9%,60,1.6%
