Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/19/22,@,ATL,L,122,134,24,20,5,0,7/16,4/10,2/2,86,25.9%,58,117.6,,0.0%,,0.0%,72,57.1%,94,9.1%,83,17.6%,,0.0%,,0.0%
01/18/22,@,NYK,W,112,110,39,21,3,3,8/17,2/9,3/4,84,24.7%,56,116.7,66,13.6%,20,18.2%,88,37.5%,,0.0%,48,9.4%,,0.0%,75,2.2%
01/16/22,vs.,GSW,W,119,99,28,9,1,2,3/8,2/4,1/1,47,15.9%,53,112.5,44,8.3%,19,19.0%,88,33.3%,,0.0%,20,4.2%,85,1.8%,63,1.5%
01/13/22,@,MEM,L,108,116,38,30,2,4,9/20,5/11,7/7,92,28.4%,69,130.4,71,15.4%,40,11.1%,93,22.2%,,0.0%,25,5.1%,,0.0%,49,1.1%
01/11/22,@,NOP,L,125,128,37,28,4,5,10/21,6/12,2/2,92,28.7%,66,127.3,86,21.7%,37,11.8%,86,40.0%,82,5.6%,35,7.1%,,0.0%,51,1.1%
01/09/22,@,HOU,W,141,123,34,19,3,6,7/17,2/8,3/3,82,24.1%,48,105.6,77,17.1%,45,9.5%,72,57.1%,,0.0%,41,8.3%,92,2.6%,76,2.3%
01/07/22,@,OKC,W,135,105,29,24,6,7,9/16,6/9,0/0,81,23.5%,79,150.0,93,26.9%,,0.0%,54,77.8%,,0.0%,86,18.8%,84,1.7%,61,1.5%
01/05/22,vs.,OKC,W,98,90,32,22,5,2,8/17,4/10,2/3,81,23.7%,61,122.2,61,12.5%,40,11.1%,54,75.0%,83,5.7%,41,8.3%,,0.0%,99,6.6%
01/03/22,@,LAC,W,122,104,33,28,2,4,11/17,5/10,1/1,92,28.5%,89,164.7,74,16.0%,19,19.5%,85,45.5%,,0.0%,40,8.0%,86,1.9%,59,1.4%
01/02/22,@,LAL,L,103,108,38,18,7,4,7/19,0/6,4/6,96,31.4%,28,81.8,74,16.0%,9,26.2%,85,42.9%,79,5.0%,76,15.6%,81,1.5%,49,1.0%
12/31/21,@,UTA,L,108,120,32,26,3,2,9/21,4/10,4/5,97,32.4%,54,113.0,59,11.8%,49,8.3%,85,44.4%,,0.0%,48,9.4%,,0.0%,,0.0%
12/15/21,@,DEN,W,124,107,34,38,5,1,14/21,10/14,0/0,93,29.2%,93,181.0,29,4.8%,45,9.5%,88,35.7%,,0.0%,83,17.9%,82,1.6%,59,1.4%
12/12/21,@,POR,W,116,111,29,24,4,3,7/13,2/7,8/9,88,26.8%,76,141.2,80,18.8%,42,10.5%,85,42.9%,,0.0%,75,15.4%,,0.0%,59,1.4%
12/10/21,vs.,CLE,L,106,123,33,13,4,2,6/16,1/7,0/0,80,23.4%,27,81.3,59,11.8%,25,16.2%,74,50.0%,62,2.8%,77,15.8%,83,1.7%,79,2.5%
12/08/21,vs.,UTA,L,104,136,34,18,2,5,7/16,4/8,0/2,79,23.2%,48,105.9,86,21.7%,58,5.1%,91,28.6%,,0.0%,37,7.4%,,0.0%,52,1.2%
12/06/21,vs.,ATL,L,110,121,40,20,1,7,6/19,2/6,6/6,93,29.2%,33,90.9,93,26.9%,29,14.3%,74,50.0%,,0.0%,13,2.4%,97,3.8%,72,2.1%
12/03/21,@,BKN,L,105,110,37,19,2,4,7/16,1/7,4/4,92,28.3%,48,105.6,81,19.0%,5,30.8%,72,57.1%,,0.0%,37,7.4%,,0.0%,87,3.3%
12/01/21,@,WAS,L,107,115,38,25,3,3,7/17,4/9,7/8,91,28.2%,59,119.0,70,15.0%,37,12.2%,91,28.6%,,0.0%,38,7.7%,76,1.3%,51,1.1%
11/29/21,vs.,IND,W,100,98,39,21,9,5,7/19,2/7,5/6,86,25.8%,36,95.5,86,21.7%,,0.0%,85,42.9%,61,2.6%,83,17.8%,,0.0%,88,3.4%
11/27/21,@,PHI,W,121,120,48,19,6,7,8/21,1/8,2/2,90,27.7%,31,86.4,85,21.2%,29,14.3%,88,37.5%,,0.0%,67,13.3%,75,1.1%,85,3.0%
11/26/21,@,CHA,L,115,133,28,11,5,2,4/9,1/4,2/3,59,18.2%,51,110.0,47,9.1%,23,16.7%,74,50.0%,72,3.8%,82,17.4%,,0.0%,63,1.5%
11/24/21,vs.,MIA,W,113,101,43,33,14,6,13/27,6/15,1/1,93,29.2%,61,122.2,92,26.1%,25,16.1%,69,61.5%,59,2.1%,99,37.1%,78,1.4%,83,2.8%
11/22/21,@,NOP,W,110,96,33,18,7,1,6/16,3/9,3/5,81,23.6%,36,100.0,28,4.5%,29,14.3%,94,16.7%,79,4.9%,70,13.9%,83,1.7%,88,3.4%
11/20/21,vs.,MEM,W,138,95,26,23,0,2,8/10,5/6,2/2,50,16.7%,97,209.1,47,9.1%,45,9.5%,68,62.5%,,0.0%,0,0.0%,,0.0%,,0.0%
11/18/21,vs.,SAS,W,115,90,33,13,5,6,5/11,3/8,0/0,81,23.6%,58,118.2,92,26.1%,12,24.2%,69,60.0%,85,6.1%,41,8.1%,94,3.0%,84,2.9%
11/17/21,vs.,SAC,W,107,97,40,26,5,1,11/23,4/9,0/0,84,24.7%,54,113.0,26,4.0%,59,4.4%,88,36.4%,64,2.9%,46,9.1%,76,1.2%,,0.0%
11/15/21,vs.,PHX,L,96,99,39,9,12,6,2/11,1/6,4/6,83,24.5%,17,64.3,90,24.0%,9,26.1%,95,0.0%,90,7.3%,92,22.0%,97,3.8%,50,1.1%
11/13/21,@,LAC,L,102,129,34,21,9,3,9/22,2/6,1/2,96,31.3%,34,91.3,73,15.8%,39,11.5%,88,33.3%,77,4.5%,93,22.6%,,0.0%,,0.0%
11/12/21,@,LAL,W,107,83,30,9,3,1,4/10,1/5,0/0,64,19.3%,32,90.0,30,5.0%,6,29.6%,74,50.0%,,0.0%,50,10.0%,,0.0%,60,1.4%
11/10/21,@,GSW,L,110,123,42,48,5,5,16/27,7/13,9/12,98,33.8%,78,145.5,89,23.8%,25,16.4%,68,62.5%,59,2.0%,53,10.3%,,0.0%,70,1.9%
11/08/21,@,MEM,L,118,125,43,27,5,3,9/22,4/9,5/7,92,28.5%,50,108.0,66,13.6%,31,14.0%,85,44.4%,77,4.4%,40,7.9%,,0.0%,85,3.0%
11/05/21,vs.,LAC,L,84,104,29,17,1,2,7/21,3/12,0/1,99,35.1%,27,81.0,61,12.5%,49,8.5%,95,14.3%,,0.0%,15,3.0%,99,5.2%,62,1.5%
11/03/21,vs.,LAC,L,115,126,38,28,3,6,11/21,3/10,3/3,96,31.7%,66,127.3,86,22.2%,15,21.1%,85,45.5%,63,2.9%,38,7.7%,82,1.6%,88,3.3%
11/01/21,vs.,ORL,L,97,115,37,24,6,3,10/22,2/8,2/4,90,27.7%,36,100.0,78,17.6%,51,7.8%,86,40.0%,75,4.3%,56,10.8%,,0.0%,74,2.2%
10/30/21,vs.,DEN,L,91,93,34,14,11,1,6/19,0/6,2/2,87,25.9%,20,70.0,36,6.2%,29,14.3%,48,83.3%,95,9.8%,85,18.4%,,0.0%,,0.0%
10/27/21,@,MIL,W,113,108,33,25,7,3,9/24,2/10,5/6,99,35.3%,36,96.2,73,15.8%,53,7.3%,85,44.4%,64,2.9%,74,15.0%,,0.0%,55,1.3%
10/25/21,vs.,NOP,L,98,107,40,28,9,3,10/23,4/11,4/4,90,27.6%,53,112.0,78,17.6%,40,11.1%,74,50.0%,59,2.0%,84,18.2%,,0.0%,49,1.0%
10/23/21,vs.,NOP,W,96,89,37,19,9,5,8/22,3/8,0/0,85,25.3%,31,86.4,84,20.8%,59,4.3%,68,62.5%,88,7.1%,67,13.3%,77,1.3%,50,1.1%
10/20/21,vs.,HOU,W,124,106,31,29,6,3,10/21,6/12,3/4,98,33.3%,65,126.1,70,15.0%,26,15.4%,74,50.0%,87,6.7%,67,13.3%,,0.0%,55,1.3%
