Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/08/22,@,IND,L,113,125,28,18,2,1,7/15,2/5,2/2,85,28.7%,55,112.5,24,9.1%,44,11.4%,79,28.6%,74,3.6%,26,5.3%,,0.0%,62,1.6%
01/05/22,@,DEN,W,115,109,31,13,1,2,5/13,3/8,0/0,67,23.9%,39,100.0,24,8.7%,22,18.8%,68,40.0%,,0.0%,18,3.6%,,0.0%,59,1.5%
01/03/22,@,NOP,W,115,104,24,14,2,0,5/10,3/6,1/1,28,16.7%,79,140.0,,0.0%,47,10.5%,47,60.0%,,0.0%,43,8.3%,,0.0%,,0.0%
01/01/22,vs.,GSW,L,116,123,24,20,4,0,8/14,4/7,0/0,80,27.1%,80,142.9,,0.0%,22,18.8%,80,25.0%,74,3.6%,93,21.4%,,0.0%,,0.0%
12/31/21,vs.,MIN,W,120,108,31,20,3,1,8/17,0/4,4/7,85,28.8%,50,105.3,15,5.0%,50,9.5%,88,12.5%,75,3.7%,31,6.1%,,0.0%,,0.0%
12/29/21,@,POR,W,120,105,30,17,4,5,7/15,2/7,1/1,85,28.7%,56,113.3,59,20.8%,29,15.4%,79,28.6%,78,4.2%,47,9.1%,,0.0%,81,2.9%
12/27/21,@,SAS,W,110,104,32,23,8,5,9/21,2/7,3/3,97,36.0%,49,104.5,68,25.0%,45,11.1%,88,11.1%,73,3.4%,86,17.9%,,0.0%,55,1.3%
12/25/21,vs.,DAL,W,120,116,27,12,8,4,4/13,3/6,1/2,67,23.9%,32,85.7,55,20.0%,41,12.1%,33,75.0%,74,3.6%,95,23.3%,,0.0%,58,1.4%
12/23/21,vs.,MIN,W,128,116,24,5,3,7,2/9,1/6,0/0,57,21.9%,14,55.6,83,33.3%,57,8.0%,,100.0%,,0.0%,64,12.0%,89,1.9%,,0.0%
12/20/21,vs.,CHA,W,112,102,22,11,5,1,4/9,3/6,0/0,31,17.0%,65,122.2,27,10.0%,47,10.5%,52,50.0%,71,3.2%,76,14.8%,90,2.1%,,0.0%
12/18/21,vs.,WAS,L,103,109,29,12,4,2,4/14,1/10,3/5,83,27.9%,24,75.0,34,12.5%,29,15.4%,80,25.0%,88,6.2%,38,7.4%,,0.0%,80,2.9%
12/17/21,vs.,SAS,L,126,128,26,21,4,2,8/15,3/7,2/2,88,29.7%,73,131.3,46,16.7%,44,11.4%,71,37.5%,94,8.7%,35,6.9%,,0.0%,86,3.4%
12/15/21,vs.,LAC,W,124,103,25,19,4,2,7/12,3/4,2/2,49,20.5%,83,146.2,30,11.1%,,0.0%,66,42.9%,,0.0%,79,15.8%,,0.0%,,0.0%
12/11/21,@,WAS,W,123,98,25,11,3,5,5/11,0/4,1/1,71,25.0%,39,100.0,67,23.8%,,0.0%,89,0.0%,79,4.3%,43,8.3%,,0.0%,66,1.9%
12/09/21,@,PHI,W,118,96,25,6,3,1,2/8,2/7,0/1,17,13.8%,24,75.0,15,4.8%,,0.0%,52,50.0%,76,3.8%,38,7.4%,,0.0%,64,1.7%
12/08/21,@,MIN,W,136,104,23,15,3,0,5/13,5/12,0/0,68,24.0%,58,115.4,,0.0%,57,8.0%,47,60.0%,,0.0%,47,9.1%,89,2.0%,,0.0%
12/05/21,@,CLE,W,109,108,22,7,2,0,3/14,1/8,0/0,76,25.9%,11,50.0,,0.0%,60,7.1%,38,66.7%,,0.0%,43,8.3%,,0.0%,,0.0%
12/03/21,vs.,BOS,W,137,130,21,11,2,2,4/13,3/9,0/0,83,28.0%,32,84.6,51,18.2%,60,7.1%,52,50.0%,,0.0%,53,10.0%,,0.0%,68,2.0%
11/29/21,vs.,POR,W,129,107,30,22,6,3,7/15,6/10,2/3,54,21.4%,77,137.5,36,13.0%,,0.0%,37,71.4%,90,6.9%,72,13.8%,,0.0%,,0.0%
11/27/21,vs.,NOP,W,127,105,24,20,2,1,8/13,4/6,0/0,47,20.2%,87,153.8,15,5.3%,,0.0%,52,50.0%,88,6.2%,17,3.3%,,0.0%,64,1.8%
11/26/21,vs.,NOP,L,97,98,22,7,4,1,3/12,1/4,0/0,70,24.5%,15,58.3,18,6.7%,,0.0%,72,33.3%,82,5.0%,79,15.8%,,0.0%,69,2.0%
11/24/21,@,OKC,W,110,104,24,20,3,5,7/12,3/7,3/4,91,31.4%,80,142.9,93,41.7%,63,6.2%,66,42.9%,,0.0%,61,11.5%,,0.0%,,0.0%
11/22/21,vs.,MEM,L,118,119,23,9,3,4,3/9,1/6,2/3,53,21.2%,36,90.0,62,22.2%,,0.0%,38,66.7%,,0.0%,64,12.0%,90,2.0%,,0.0%
11/20/21,@,SAC,W,123,105,24,16,4,3,5/13,3/7,3/4,80,27.2%,56,114.3,46,16.7%,63,6.5%,68,40.0%,94,9.1%,39,7.7%,,0.0%,,0.0%
11/18/21,vs.,TOR,W,119,103,22,12,2,4,4/12,4/11,0/0,76,26.0%,39,100.0,62,22.2%,58,7.7%,,100.0%,88,6.2%,20,4.0%,,0.0%,68,2.0%
11/16/21,vs.,PHI,W,120,85,22,20,7,1,8/20,4/12,0/0,99,40.0%,39,100.0,22,8.3%,67,5.0%,71,37.5%,98,13.6%,80,16.0%,,0.0%,,0.0%
11/13/21,vs.,MIA,L,105,111,32,25,3,3,8/17,4/13,5/5,83,27.8%,73,131.6,46,16.7%,22,18.2%,46,62.5%,,0.0%,57,10.7%,,0.0%,76,2.5%
11/11/21,vs.,IND,L,100,111,24,11,2,3,3/14,2/10,3/3,91,31.1%,24,73.3,46,16.7%,64,6.1%,38,66.7%,,0.0%,42,8.0%,,0.0%,,0.0%
11/09/21,vs.,ATL,W,110,98,25,16,3,1,6/12,4/9,0/0,58,22.2%,73,133.3,17,6.2%,55,8.3%,52,50.0%,,0.0%,52,9.7%,90,2.0%,,0.0%
11/07/21,@,ORL,L,100,107,28,6,1,3,2/13,2/11,0/0,64,23.2%,11,46.2,60,21.4%,22,18.2%,,100.0%,,0.0%,17,3.3%,97,3.7%,57,1.4%
11/06/21,@,MIA,L,115,118,18,7,0,0,3/9,1/6,0/0,75,25.7%,26,77.8,,0.0%,45,11.1%,38,66.7%,,0.0%,0,0.0%,,0.0%,80,2.9%
11/04/21,@,ATL,W,116,98,30,30,4,3,10/19,4/10,6/7,93,31.9%,77,136.4,53,18.8%,54,8.7%,52,50.0%,76,3.8%,47,9.1%,,0.0%,,0.0%
11/02/21,vs.,SAC,W,119,113,23,2,3,1,1/12,0/10,0/2,68,24.2%,7,15.4,17,6.2%,61,6.9%,89,0.0%,,0.0%,53,10.0%,92,2.3%,63,1.7%
10/31/21,@,MIL,W,107,95,26,15,2,1,6/17,0/7,3/3,97,35.7%,30,83.3,22,8.3%,49,10.0%,86,16.7%,,0.0%,33,6.7%,,0.0%,87,3.6%
10/30/21,@,CHI,L,99,107,29,16,2,1,5/19,3/9,3/3,95,33.6%,27,80.0,18,6.7%,26,17.0%,68,40.0%,,0.0%,35,6.9%,,0.0%,,0.0%
10/28/21,@,HOU,W,122,91,20,8,5,3,3/9,2/7,0/0,70,24.5%,35,88.9,55,20.0%,54,8.7%,89,0.0%,95,9.5%,61,11.5%,,0.0%,,0.0%
10/26/21,vs.,DEN,W,122,110,24,19,3,1,7/15,3/10,2/2,79,26.7%,61,118.8,18,6.7%,,0.0%,79,28.6%,77,4.0%,39,7.7%,,0.0%,,0.0%
10/22/21,@,SAC,W,110,101,24,15,5,2,6/19,2/11,1/1,98,36.6%,27,78.9,51,18.2%,67,4.9%,86,16.7%,76,3.8%,65,12.5%,,0.0%,87,3.6%
10/20/21,vs.,OKC,W,107,86,25,18,1,1,6/11,2/6,4/4,66,23.7%,84,150.0,17,5.9%,33,14.3%,86,16.7%,76,3.8%,0,0.0%,,0.0%,,0.0%
