Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/04/22,@,CLE,W,110,106,33,7,11,3,3/5,0/0,1/2,18,10.7%,47,116.7,57,10.3%,46,12.5%,89,33.3%,83,15.2%,49,17.6%,53,1.5%,,0.0%
01/03/22,@,BKN,W,118,104,27,6,12,5,3/5,0/0,0/0,38,14.5%,50,120.0,79,18.5%,11,30.0%,89,33.3%,96,24.1%,52,18.5%,,0.0%,65,1.4%
12/31/21,vs.,SAS,W,118,105,26,12,13,3,5/10,0/0,2/5,68,20.6%,27,100.0,67,13.6%,61,7.1%,94,20.0%,96,23.5%,44,16.7%,79,3.4%,,0.0%
12/29/21,vs.,LAL,W,104,99,26,4,6,1,2/2,0/0,0/0,1,3.4%,92,200.0,35,5.0%,,0.0%,75,50.0%,76,13.0%,35,14.3%,,0.0%,,0.0%
12/27/21,@,PHX,W,114,113,31,13,16,7,4/5,0/0,5/7,60,18.6%,84,162.5,86,22.6%,25,20.7%,95,0.0%,99,32.1%,56,19.4%,53,1.5%,,0.0%
12/26/21,@,SAC,W,127,102,27,10,9,6,5/8,0/0,0/0,39,14.7%,55,125.0,86,23.1%,53,10.0%,46,80.0%,95,22.2%,27,12.0%,,0.0%,86,2.9%
12/23/21,@,GSW,L,104,113,23,0,5,2,0/2,0/0,0/0,3,5.5%,1,0.0,53,9.5%,,0.0%,,,59,9.1%,35,14.3%,,0.0%,,0.0%
12/20/21,vs.,OKC,L,99,102,20,3,14,3,1/5,0/0,1/1,52,17.0%,11,60.0,88,25.0%,16,25.0%,,100.0%,92,20.0%,89,33.3%,,0.0%,,0.0%
12/19/21,vs.,POR,L,100,105,36,13,9,5,5/8,0/0,3/3,25,12.0%,72,144.4,80,19.2%,,0.0%,70,60.0%,63,10.0%,55,19.2%,,0.0%,91,3.6%
12/17/21,@,SAC,W,124,105,31,5,12,4,1/4,0/0,3/7,30,13.3%,12,62.5,73,16.7%,55,9.5%,,100.0%,79,13.9%,71,24.1%,,0.0%,60,1.3%
12/15/21,@,POR,W,113,103,30,10,14,2,4/6,0/0,2/2,38,14.6%,70,142.9,57,10.5%,12,28.6%,93,25.0%,95,22.6%,64,21.9%,,0.0%,94,4.2%
12/13/21,vs.,PHI,W,126,91,20,6,4,1,3/5,0/0,0/0,37,14.4%,50,120.0,39,5.9%,37,15.4%,95,0.0%,66,10.5%,8,4.5%,,0.0%,77,2.2%
12/11/21,vs.,HOU,W,113,106,21,6,9,3,3/4,0/0,0/0,40,14.9%,74,150.0,77,17.6%,12,28.6%,89,33.3%,68,11.1%,84,30.0%,,0.0%,,0.0%
12/09/21,vs.,LAL,W,108,95,30,4,13,2,1/3,0/0,2/6,36,14.3%,12,66.7,50,9.1%,11,30.0%,95,0.0%,97,25.8%,55,19.2%,,0.0%,,0.0%
12/08/21,vs.,DAL,L,96,104,30,6,9,3,2/4,0/0,2/6,65,20.0%,22,85.7,67,13.6%,4,42.9%,75,50.0%,59,9.1%,62,21.4%,,0.0%,85,2.9%
12/06/21,@,MIA,W,105,90,31,17,16,2,6/8,0/0,5/9,45,15.8%,70,141.7,61,11.8%,33,16.7%,,100.0%,94,21.2%,81,28.1%,58,1.7%,61,1.3%
12/04/21,@,DAL,W,97,90,27,11,13,3,4/7,0/0,3/7,59,18.4%,42,110.0,73,16.7%,36,16.0%,75,50.0%,99,30.8%,23,11.1%,,0.0%,65,1.5%
12/02/21,vs.,OKC,W,152,79,21,9,8,2,2/2,0/0,5/6,20,11.0%,90,180.0,48,8.3%,,0.0%,75,50.0%,84,15.4%,68,23.1%,68,2.5%,,0.0%
11/30/21,@,TOR,W,98,91,26,4,8,2,2/3,0/0,0/0,14,9.7%,61,133.3,58,11.1%,8,33.3%,95,0.0%,63,10.0%,47,17.2%,,0.0%,89,3.2%
11/28/21,vs.,SAC,W,128,101,21,3,12,4,1/4,0/0,1/2,48,16.4%,11,60.0,78,18.2%,21,22.2%,95,0.0%,90,18.2%,62,21.4%,94,6.2%,71,1.8%
11/26/21,vs.,ATL,L,100,132,18,2,2,2,1/1,0/0,0/0,4,6.2%,92,200.0,78,18.2%,4,40.0%,,100.0%,35,4.5%,12,6.7%,,0.0%,,0.0%
11/24/21,vs.,TOR,L,113,126,20,2,6,2,1/3,0/0,0/0,32,13.6%,12,66.7,61,11.8%,8,33.3%,95,0.0%,79,14.3%,61,21.1%,,0.0%,,0.0%
11/22/21,@,UTA,W,119,118,24,2,8,4,0/3,0/0,2/2,15,9.8%,8,50.0,71,15.4%,,0.0%,,,85,16.0%,48,17.4%,63,2.0%,96,4.9%
11/20/21,@,MIN,L,95,138,18,6,2,1,1/1,0/0,4/6,45,15.8%,74,150.0,58,11.1%,8,33.3%,,100.0%,,0.0%,28,12.5%,70,2.6%,,0.0%
