Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/22/21,@,NOP,W,110,96,35,28,10,2,10/21,2/6,6/8,91,28.3%,44,112.0,57,10.5%,50,11.5%,70,60.0%,71,11.6%,31,12.8%,53,1.5%,57,1.1%
11/20/21,vs.,MEM,W,138,95,24,21,5,2,8/15,1/2,4/5,91,28.4%,54,123.5,54,10.0%,64,6.1%,69,62.5%,66,10.5%,35,14.3%,68,2.4%,70,1.7%
11/18/21,vs.,SAS,W,115,90,38,25,12,5,9/16,3/4,4/6,83,24.7%,61,131.6,80,20.0%,55,9.8%,59,66.7%,,0.0%,86,30.8%,51,1.4%,,0.0%
11/17/21,vs.,SAC,W,107,97,37,22,6,4,9/12,1/4,3/3,75,22.0%,87,169.2,71,15.4%,10,32.4%,74,55.6%,29,3.3%,15,8.1%,73,2.9%,,0.0%
11/15/21,vs.,PHX,L,96,99,40,35,13,2,10/19,5/9,10/11,91,28.3%,73,145.8,61,11.8%,16,25.0%,46,80.0%,34,4.3%,67,22.7%,,0.0%,57,1.0%
11/13/21,@,LAC,L,102,129,31,8,8,4,3/11,0/5,2/3,51,16.9%,12,66.7,76,17.4%,,0.0%,59,66.7%,25,2.5%,66,22.6%,53,1.5%,82,2.6%
11/12/21,@,LAL,W,107,83,30,29,7,2,11/17,4/8,3/3,73,21.5%,84,161.1,61,11.8%,,0.0%,69,63.6%,46,6.5%,39,15.2%,60,1.9%,84,2.8%
11/10/21,@,GSW,L,110,123,38,17,12,4,6/19,5/10,0/0,57,18.0%,24,89.5,73,16.0%,,0.0%,,100.0%,66,10.4%,52,18.4%,,0.0%,74,2.0%
11/08/21,@,MEM,L,118,125,43,23,12,3,8/19,3/9,4/5,84,24.8%,42,109.5,58,11.1%,25,20.0%,69,62.5%,79,14.0%,47,17.1%,69,2.6%,57,1.0%
11/05/21,vs.,LAC,L,84,104,29,17,8,0,6/10,2/4,3/3,75,22.1%,79,154.5,,0.0%,6,38.7%,75,50.0%,26,2.8%,56,20.0%,,0.0%,64,1.4%
11/03/21,vs.,LAC,L,115,126,36,18,11,3,6/16,3/8,3/3,76,22.4%,40,105.9,58,11.1%,37,15.8%,44,83.3%,58,8.6%,88,32.0%,,0.0%,96,4.7%
11/01/21,vs.,ORL,L,97,115,37,23,16,6,8/17,4/8,3/7,85,25.6%,46,115.0,95,33.3%,57,8.7%,75,50.0%,78,13.6%,79,27.3%,,0.0%,77,2.2%
10/30/21,vs.,DEN,L,91,93,34,14,8,3,4/11,2/5,4/4,78,22.8%,40,107.7,79,18.8%,14,27.0%,75,50.0%,49,7.1%,34,13.9%,,0.0%,59,1.2%
10/27/21,@,MIL,W,113,108,38,25,3,5,9/13,3/5,4/5,77,22.5%,85,166.7,80,19.2%,8,34.1%,41,88.9%,26,2.8%,8,4.3%,80,3.5%,57,1.1%
10/25/21,vs.,NOP,L,98,107,40,32,14,7,10/24,4/10,8/8,95,32.3%,45,114.3,98,41.2%,55,9.7%,59,70.0%,73,12.2%,54,19.0%,70,2.6%,75,2.1%
10/23/21,vs.,NOP,W,96,89,29,25,4,2,10/19,3/6,2/2,95,31.4%,61,131.6,62,12.5%,21,22.7%,70,60.0%,29,3.3%,15,7.9%,89,4.8%,,0.0%
10/20/21,vs.,HOU,W,124,106,29,30,10,2,11/15,3/4,5/5,82,24.3%,89,176.5,57,10.5%,33,17.1%,69,63.6%,90,18.5%,44,16.7%,80,3.6%,84,2.8%
