Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/11/21,@,WAS,W,123,98,32,28,0,4,10/20,4/9,4/4,94,33.3%,70,127.3,55,20.0%,42,12.0%,68,40.0%,,0.0%,0,0.0%,,0.0%,78,2.7%
12/09/21,@,PHI,W,118,96,29,22,1,6,8/19,5/10,1/2,98,37.7%,53,110.0,87,35.3%,57,8.2%,88,12.5%,75,3.7%,0,0.0%,,0.0%,83,3.1%
12/08/21,@,MIN,W,136,104,34,36,5,2,14/23,5/12,3/3,97,35.5%,84,150.0,26,9.5%,32,14.8%,79,28.6%,75,3.7%,58,10.8%,82,1.4%,,0.0%
12/05/21,@,CLE,W,109,108,39,35,3,6,12/21,4/8,7/8,97,35.8%,83,145.8,76,28.6%,14,22.2%,68,41.7%,,0.0%,35,6.8%,,0.0%,49,1.1%
12/03/21,vs.,BOS,W,137,130,33,34,1,6,12/22,6/14,4/4,96,34.9%,84,147.8,72,26.1%,58,7.8%,68,41.7%,,0.0%,18,3.6%,,0.0%,,0.0%
11/29/21,vs.,POR,W,129,107,32,30,2,5,12/20,3/8,3/3,93,32.1%,80,142.9,67,23.8%,68,4.4%,72,33.3%,,0.0%,33,6.7%,,0.0%,97,5.7%
11/27/21,vs.,NOP,W,127,105,27,21,7,7,9/17,3/6,0/0,99,38.3%,66,123.5,89,36.8%,25,17.4%,72,33.3%,84,5.3%,89,19.4%,88,1.9%,85,3.3%
11/26/21,vs.,NOP,L,97,98,34,16,4,6,6/21,2/7,2/2,98,37.5%,23,72.7,83,33.3%,35,14.0%,86,16.7%,,0.0%,58,10.8%,,0.0%,,0.0%
11/24/21,@,OKC,W,110,104,36,13,3,5,6/16,1/7,0/0,65,23.5%,29,81.3,61,21.7%,66,5.3%,86,16.7%,66,2.6%,29,5.7%,,0.0%,51,1.2%
11/22/21,vs.,MEM,L,118,119,36,18,6,8,5/20,3/10,5/6,97,36.1%,27,78.3,83,33.3%,36,13.3%,68,40.0%,96,11.1%,27,5.6%,,0.0%,51,1.2%
