Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/07/22,vs.,SAC,W,121,111,33,10,3,3,4/7,0/1,2/2,23,11.6%,62,125.0,56,10.7%,39,11.8%,,100.0%,,0.0%,29,8.3%,,0.0%,58,1.4%
01/05/22,vs.,UTA,L,109,115,31,17,3,0,8/11,1/4,0/0,32,13.4%,84,154.5,,0.0%,43,10.5%,66,62.5%,,0.0%,29,8.3%,,0.0%,,0.0%
01/03/22,@,DAL,L,89,103,33,15,7,2,7/9,1/3,0/4,53,17.1%,73,136.4,64,13.3%,12,24.0%,57,71.4%,66,4.5%,68,16.7%,,0.0%,81,2.7%
01/01/22,@,HOU,W,124,111,21,16,7,1,7/15,0/3,2/4,98,35.3%,29,88.9,47,9.1%,59,5.6%,83,42.9%,98,17.4%,73,17.6%,88,2.8%,70,2.0%
12/22/21,@,OKC,L,94,108,25,12,4,2,5/11,1/4,1/3,72,20.9%,34,100.0,70,15.4%,49,8.7%,,100.0%,,0.0%,62,14.8%,,0.0%,67,1.8%
12/17/21,@,ATL,W,133,115,30,16,3,3,5/8,2/4,4/4,69,20.3%,86,160.0,60,12.0%,7,28.6%,67,60.0%,,0.0%,31,8.6%,71,1.5%,,0.0%
12/15/21,vs.,MIN,L,107,124,27,8,4,1,2/6,1/3,3/4,43,15.3%,34,100.0,28,4.5%,16,21.1%,,100.0%,87,8.7%,16,5.3%,,0.0%,,0.0%
12/13/21,vs.,WAS,W,113,107,39,16,5,3,6/14,1/4,3/4,72,20.9%,34,100.0,60,12.0%,41,11.1%,72,50.0%,76,6.1%,14,4.7%,,0.0%,,0.0%
12/11/21,@,SAS,W,127,112,32,16,4,4,7/12,1/3,1/1,59,18.2%,69,133.3,70,15.4%,54,7.4%,83,42.9%,92,10.7%,9,2.9%,76,1.7%,57,1.4%
12/09/21,@,SAS,L,111,123,35,25,6,3,9/12,0/0,7/7,58,18.2%,93,178.6,60,12.0%,54,7.1%,71,55.6%,76,6.1%,53,12.9%,69,1.4%,,0.0%
12/08/21,@,NOP,W,120,114,43,10,2,1,3/7,1/4,3/4,12,9.2%,50,111.1,24,2.9%,,0.0%,59,66.7%,74,5.7%,0,0.0%,68,1.3%,73,2.2%
12/06/21,@,CHI,L,97,109,39,15,6,1,6/15,1/5,2/4,71,20.7%,29,88.2,26,3.8%,25,16.7%,45,83.3%,83,7.5%,21,6.7%,,0.0%,,0.0%
12/04/21,@,NYK,W,113,99,25,5,2,1,2/4,1/1,0/0,22,11.5%,62,125.0,31,5.0%,3,36.4%,,100.0%,77,6.2%,10,3.3%,78,1.8%,98,6.2%
12/01/21,@,ORL,L,103,108,38,17,8,3,7/12,1/5,2/4,54,17.3%,60,121.4,61,12.5%,55,6.9%,70,57.1%,,0.0%,91,25.0%,,0.0%,,0.0%
11/29/21,@,MIA,W,120,111,38,20,4,5,6/11,2/4,6/8,76,22.0%,69,133.3,73,16.7%,39,12.1%,,100.0%,,0.0%,43,11.1%,,0.0%,,0.0%
