Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/27/21,@,LAC,W,124,108,40,39,8,15,15/25,4/9,5/5,93,38.8%,87,150.0,93,51.7%,64,8.7%,64,26.7%,,0.0%,80,17.0%,,0.0%,68,2.2%
12/25/21,@,LAL,W,122,115,39,36,10,10,10/25,3/8,13/17,99,46.6%,54,112.5,80,41.7%,59,9.9%,83,10.0%,86,5.7%,71,14.6%,98,3.4%,40,1.1%
12/10/21,@,ATL,W,113,105,41,20,5,11,8/17,0/5,4/4,75,31.2%,46,105.3,73,37.9%,19,20.0%,81,12.5%,,0.0%,34,7.7%,,0.0%,,0.0%
12/08/21,@,HOU,L,104,114,39,25,11,8,4/16,3/12,14/16,88,36.2%,56,113.6,59,32.0%,12,23.5%,85,0.0%,,0.0%,97,27.3%,,0.0%,66,2.1%
12/07/21,@,DAL,W,102,99,42,23,9,12,7/13,3/6,6/7,77,31.8%,84,143.8,75,38.7%,23,18.5%,85,0.0%,,0.0%,87,19.6%,75,1.2%,,0.0%
12/04/21,vs.,CHI,L,107,111,40,14,7,14,5/21,1/5,3/4,72,30.6%,12,60.9,84,43.8%,,0.0%,85,0.0%,56,1.9%,76,15.8%,,0.0%,36,1.0%
12/03/21,vs.,MIN,W,110,105,36,20,7,9,4/11,0/5,12/15,84,34.0%,60,117.6,60,33.3%,15,21.8%,85,0.0%,,0.0%,83,18.4%,,0.0%,73,2.5%
11/30/21,vs.,NYK,W,112,110,40,34,10,8,11/19,3/7,9/10,84,34.1%,87,147.8,66,34.8%,29,16.7%,51,36.4%,85,5.6%,89,21.1%,,0.0%,69,2.3%
11/27/21,vs.,PHX,L,107,113,40,12,13,14,4/15,0/6,4/4,75,31.4%,18,75.0,84,43.8%,11,23.7%,65,25.0%,86,5.7%,96,27.0%,94,2.6%,37,1.1%
11/24/21,@,BOS,W,123,104,36,20,7,11,4/13,4/9,8/9,70,30.1%,60,117.6,66,34.4%,49,12.0%,65,25.0%,69,3.2%,68,14.3%,,0.0%,72,2.4%
