Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/15/21,@,OKC,W,113,110,37,34,8,4,11/21,1/2,11/15,98,35.5%,65,125.9,85,22.2%,56,6.8%,91,27.3%,,0.0%,80,19.5%,,0.0%,53,1.2%
12/12/21,@,SAS,L,97,112,39,27,7,9,11/25,0/4,5/8,97,34.0%,34,96.4,97,34.6%,62,3.1%,91,27.3%,48,2.3%,49,12.5%,,0.0%,49,1.1%
12/10/21,vs.,DET,W,109,93,34,26,3,5,9/19,4/8,4/4,84,24.7%,67,130.0,86,22.7%,,0.0%,71,55.6%,,0.0%,23,6.8%,90,2.9%,,0.0%
12/08/21,vs.,DEN,L,114,120,43,16,8,5,6/12,1/4,3/3,66,19.6%,62,123.1,70,15.2%,6,31.6%,45,83.3%,,0.0%,88,22.9%,,0.0%,92,4.1%
12/05/21,@,HOU,L,108,118,38,40,5,4,15/28,3/10,7/8,98,35.2%,62,125.0,79,19.0%,,0.0%,84,40.0%,50,2.6%,56,13.8%,72,1.5%,50,1.1%
12/03/21,@,DAL,W,107,91,37,23,8,12,7/19,1/4,8/10,98,35.7%,33,95.8,100,54.5%,56,6.7%,70,57.1%,51,2.8%,68,16.7%,,0.0%,76,2.4%
12/01/21,vs.,DAL,L,107,139,31,29,2,3,11/17,3/5,4/4,88,26.4%,87,161.1,84,21.4%,43,10.8%,72,54.5%,,0.0%,54,13.3%,,0.0%,,0.0%
11/29/21,@,LAC,W,123,104,34,27,7,4,12/18,1/2,2/4,89,27.0%,77,142.1,73,16.7%,60,5.0%,86,33.3%,60,3.7%,90,24.0%,,0.0%,,0.0%
11/27/21,@,UTA,L,105,127,26,11,4,3,4/14,0/4,3/3,96,33.1%,21,73.3,84,21.4%,17,20.5%,72,50.0%,57,3.4%,66,15.8%,83,2.2%,,0.0%
11/26/21,@,UTA,W,98,97,38,21,8,5,8/22,1/4,4/4,98,34.5%,28,87.5,92,27.8%,24,17.2%,66,62.5%,,0.0%,88,22.9%,,0.0%,52,1.2%
11/24/21,vs.,WAS,W,127,102,29,24,5,3,8/14,1/3,7/8,82,23.9%,69,133.3,73,16.7%,,0.0%,51,75.0%,81,7.1%,38,10.0%,,0.0%,60,1.4%
11/22/21,vs.,MIN,L,96,110,37,9,8,4,2/13,1/7,4/4,85,25.0%,15,60.0,72,16.0%,8,27.3%,,100.0%,70,5.1%,53,13.0%,67,1.2%,,0.0%
11/20/21,@,IND,L,94,111,26,12,3,4,4/14,1/2,3/3,92,29.3%,23,80.0,95,33.3%,58,5.9%,72,50.0%,59,3.6%,29,8.3%,,0.0%,,0.0%
11/19/21,vs.,LAC,W,94,81,39,17,12,5,6/17,3/5,2/4,93,30.0%,30,89.5,76,17.2%,12,23.5%,59,66.7%,50,2.7%,91,25.0%,,0.0%,,0.0%
11/17/21,@,MIA,L,98,113,37,19,4,5,6/14,1/6,6/6,94,30.4%,51,111.8,91,26.3%,17,20.8%,93,16.7%,,0.0%,49,12.5%,,0.0%,,0.0%
11/15/21,@,WAS,L,100,105,32,31,5,4,9/23,2/4,11/12,100,42.0%,50,110.7,94,30.8%,62,3.4%,82,44.4%,,0.0%,72,17.2%,,0.0%,,0.0%
11/13/21,vs.,MEM,W,112,101,29,19,3,4,7/17,1/4,4/4,98,35.2%,34,100.0,83,21.1%,23,17.8%,57,71.4%,,0.0%,46,11.5%,78,1.8%,,0.0%
10/29/21,vs.,SAC,L,109,113,36,22,6,6,9/22,2/6,2/4,92,29.4%,33,95.7,87,23.1%,54,7.5%,86,33.3%,48,2.4%,74,17.9%,,0.0%,,0.0%
10/27/21,vs.,ATL,L,99,102,39,20,8,4,8/21,3/7,1/1,87,25.9%,33,95.2,73,16.7%,49,8.9%,66,62.5%,48,2.4%,73,17.5%,86,2.5%,51,1.1%
10/25/21,@,MIN,W,107,98,36,27,9,1,11/21,4/7,1/1,87,26.2%,66,128.6,31,5.0%,21,18.2%,66,63.6%,52,2.9%,68,16.3%,,0.0%,,0.0%
10/23/21,@,MIN,L,89,96,40,30,6,4,12/23,3/7,3/5,93,29.5%,58,120.0,88,25.0%,16,21.5%,91,25.0%,76,6.1%,19,6.0%,,0.0%,48,0.9%
10/22/21,@,CHI,L,112,128,34,26,8,8,10/20,2/3,4/5,96,32.7%,57,118.2,97,36.4%,52,8.2%,58,70.0%,,0.0%,91,25.0%,,0.0%,,0.0%
10/20/21,vs.,PHI,L,97,117,37,25,7,6,12/26,1/3,0/0,97,34.3%,34,96.2,97,35.3%,33,14.0%,51,75.0%,,0.0%,91,24.1%,69,1.4%,,0.0%
