Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/27/21,vs.,ORL,W,105,92,36,19,11,3,8/9,0/0,3/4,30,13.1%,88,172.7,58,10.7%,55,9.5%,51,75.0%,79,13.8%,38,14.6%,70,2.7%,,0.0%
11/24/21,vs.,PHX,L,115,120,38,25,11,2,9/10,0/0,7/9,49,16.7%,90,178.6,45,7.7%,29,18.8%,86,44.4%,79,14.0%,32,13.3%,,0.0%,,0.0%
11/22/21,vs.,BKN,L,112,117,37,20,14,2,7/15,0/1,6/9,74,21.7%,39,105.3,53,9.5%,39,15.0%,42,85.7%,71,11.6%,61,21.1%,51,1.3%,,0.0%
11/13/21,vs.,BOS,W,91,89,28,11,8,1,5/5,0/0,1/2,19,10.8%,91,183.3,43,7.1%,10,30.8%,46,80.0%,49,7.1%,72,25.0%,,0.0%,89,3.3%
11/12/21,vs.,DET,W,98,78,29,11,7,1,5/7,0/0,1/1,31,13.3%,80,157.1,42,6.7%,6,37.5%,,100.0%,32,4.0%,50,18.2%,61,2.0%,,0.0%
11/10/21,vs.,WAS,L,94,97,38,13,10,4,6/10,0/0,1/4,69,20.6%,41,108.3,80,20.0%,19,24.2%,75,50.0%,79,13.9%,33,13.5%,72,2.9%,81,2.5%
11/07/21,@,NYK,W,126,109,32,16,17,4,7/14,0/0,2/4,83,24.7%,27,100.0,73,16.0%,36,16.2%,57,71.4%,95,22.2%,86,31.0%,,0.0%,83,2.7%
11/05/21,@,TOR,W,102,101,39,16,15,0,5/6,1/1,5/6,19,10.9%,90,177.8,,0.0%,24,21.1%,70,60.0%,78,13.5%,67,22.7%,50,1.3%,78,2.3%
11/03/21,vs.,POR,W,107,104,40,24,17,4,9/15,0/1,6/9,81,23.8%,57,126.3,73,16.0%,53,10.0%,59,66.7%,68,11.1%,77,26.1%,50,1.2%,59,1.2%
11/01/21,@,CHA,W,113,110,35,24,16,2,9/13,0/0,6/9,59,18.5%,70,141.2,53,9.5%,64,5.9%,86,44.4%,82,14.6%,67,22.7%,83,4.0%,57,1.1%
10/30/21,@,PHX,L,92,101,22,4,8,0,2/3,0/0,0/0,2,3.8%,61,133.3,,0.0%,,0.0%,,100.0%,33,4.2%,92,35.0%,,0.0%,73,1.9%
10/29/21,@,LAL,L,101,113,31,6,9,3,2/3,0/0,2/4,18,10.8%,50,120.0,77,17.6%,16,25.0%,75,50.0%,89,17.6%,23,10.7%,56,1.6%,62,1.4%
10/27/21,@,LAC,W,92,79,30,4,7,0,2/7,0/1,0/2,30,13.3%,8,50.0,,0.0%,48,11.8%,75,50.0%,31,3.7%,33,13.5%,56,1.7%,67,1.6%
10/25/21,@,DEN,W,99,87,35,19,16,2,9/10,0/0,1/3,14,9.6%,88,172.7,54,10.0%,,0.0%,41,88.9%,77,13.2%,54,18.9%,,0.0%,,0.0%
10/23/21,vs.,ATL,W,101,95,33,11,14,0,5/9,0/0,1/2,31,13.5%,42,110.0,,0.0%,12,28.6%,,100.0%,26,2.6%,77,26.1%,,0.0%,81,2.6%
10/22/21,vs.,CHA,L,112,123,27,11,4,2,5/6,0/0,1/1,22,11.7%,91,183.3,53,9.5%,12,28.6%,46,80.0%,,0.0%,50,18.2%,,0.0%,,0.0%
10/20/21,@,MEM,L,121,132,29,25,4,1,11/11,0/0,3/4,39,14.8%,92,192.3,36,5.3%,52,10.5%,41,90.9%,32,4.0%,20,9.7%,89,4.9%,96,4.7%
