Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/29/22,vs.,BOS,L,97,107,35,11,4,4,4/11,1/5,2/2,50,16.5%,31,91.7,83,21.1%,,0.0%,72,50.0%,51,2.8%,26,7.7%,,0.0%,,0.0%
01/28/22,vs.,DEN,L,105,116,37,19,7,3,7/13,1/4,4/4,50,16.7%,65,126.7,70,15.0%,56,6.7%,57,71.4%,92,10.5%,35,9.4%,,0.0%,97,5.6%
01/25/22,@,PHI,L,107,117,39,12,6,4,5/12,1/3,1/1,46,15.9%,34,100.0,67,14.3%,53,7.7%,47,80.0%,72,5.4%,32,8.8%,89,2.8%,53,1.2%
01/24/22,vs.,IND,W,117,113,34,9,4,2,4/9,0/3,1/2,20,11.0%,30,90.0,41,7.7%,,0.0%,,100.0%,,0.0%,32,8.8%,89,2.9%,53,1.2%
01/20/22,@,NYK,W,102,91,37,11,4,4,5/7,1/3,0/0,25,12.2%,85,157.1,70,15.4%,16,21.1%,67,60.0%,57,3.4%,28,8.1%,,0.0%,90,3.8%
01/17/22,@,BOS,L,92,104,34,16,1,0,5/8,2/4,4/6,29,12.8%,79,145.5,,0.0%,43,10.5%,,100.0%,,0.0%,11,3.4%,76,1.7%,81,2.7%
01/15/22,@,BKN,L,105,120,29,13,4,3,6/9,1/1,0/0,28,12.7%,78,144.4,65,13.6%,,0.0%,45,83.3%,60,3.7%,53,13.0%,,0.0%,,0.0%
01/13/22,vs.,LAC,W,113,89,32,14,6,3,5/6,2/3,2/2,21,11.3%,95,200.0,60,12.0%,37,12.5%,67,60.0%,53,2.9%,54,13.2%,,0.0%,92,4.2%
01/11/22,vs.,MIN,W,128,125,25,14,0,1,4/6,2/2,4/4,17,10.5%,92,175.0,33,5.6%,,0.0%,,100.0%,,0.0%,0,0.0%,,0.0%,,0.0%
01/09/22,@,TOR,L,101,105,37,13,2,1,5/11,2/4,1/2,44,15.6%,48,108.3,27,4.2%,25,16.7%,,100.0%,,0.0%,16,5.3%,71,1.5%,56,1.3%
