Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/30/21,@,ORL,W,136,118,33,22,3,6,6/15,3/7,7/7,86,25.3%,61,122.2,88,25.0%,60,4.8%,86,33.3%,,0.0%,43,11.1%,,0.0%,53,1.2%
12/28/21,@,ORL,W,127,110,31,21,2,3,8/14,2/5,3/5,88,26.8%,68,131.3,67,14.3%,16,21.1%,66,62.5%,61,3.8%,12,3.8%,,0.0%,59,1.4%
12/25/21,vs.,BOS,W,117,113,36,17,3,7,5/13,4/9,3/4,79,23.0%,52,113.3,86,22.6%,17,20.0%,,100.0%,54,3.1%,16,5.3%,70,1.4%,51,1.1%
12/23/21,@,DAL,W,102,95,32,26,5,7,8/14,2/3,8/8,98,34.6%,78,144.4,98,36.8%,16,21.3%,51,75.0%,,0.0%,58,14.3%,,0.0%,61,1.5%
12/22/21,vs.,HOU,W,126,106,28,23,3,6,7/17,1/5,8/9,92,29.2%,54,115.0,93,30.0%,,0.0%,70,57.1%,51,2.8%,23,6.9%,,0.0%,59,1.4%
12/13/21,@,BOS,L,103,117,24,4,8,3,2/8,0/1,0/0,78,22.6%,11,50.0,76,17.6%,10,25.0%,72,50.0%,87,8.7%,95,27.3%,,0.0%,,0.0%
12/12/21,@,NYK,W,112,97,32,24,8,4,8/17,4/11,4/4,90,27.8%,65,126.3,77,18.2%,33,13.6%,72,50.0%,,0.0%,91,25.0%,,0.0%,78,2.5%
12/10/21,@,HOU,W,123,114,36,21,8,5,6/19,5/11,4/5,93,29.5%,34,100.0,79,18.5%,41,11.5%,93,16.7%,54,3.1%,73,17.5%,,0.0%,50,1.1%
12/08/21,@,MIA,L,104,113,35,20,6,4,5/13,4/8,6/6,87,26.2%,62,125.0,77,18.2%,8,27.3%,47,80.0%,85,8.1%,38,10.0%,,0.0%,52,1.2%
12/06/21,vs.,CLE,W,112,104,36,21,3,8,7/16,0/4,7/8,93,30.2%,46,105.0,97,36.4%,41,11.5%,90,28.6%,,0.0%,23,7.0%,,0.0%,,0.0%
