Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/08/22,@,PHI,W,114,109,41,23,4,2,9/14,1/4,4/4,34,13.7%,78,143.8,41,7.4%,,0.0%,46,88.9%,,0.0%,48,9.3%,,0.0%,,0.0%
02/07/22,@,CHI,W,127,124,36,15,4,3,6/12,2/7,1/1,36,14.1%,63,125.0,47,8.8%,,0.0%,48,83.3%,74,4.2%,41,8.1%,78,1.4%,55,1.3%
02/05/22,@,WAS,W,95,80,26,12,3,4,5/10,2/4,0/0,69,20.5%,50,109.1,82,20.0%,50,8.0%,69,60.0%,68,3.3%,33,6.7%,88,2.0%,66,1.6%
02/03/22,@,ATL,L,115,124,40,24,8,4,9/17,2/7,4/4,79,22.8%,66,126.3,61,12.1%,29,14.6%,54,77.8%,85,6.1%,75,15.2%,,0.0%,74,2.2%
02/01/22,vs.,BKN,W,121,111,40,27,8,4,10/14,1/3,6/7,46,15.7%,90,168.8,70,14.8%,,0.0%,50,80.0%,99,13.8%,56,10.8%,77,1.3%,75,2.2%
01/30/22,vs.,SAS,W,115,110,40,26,8,1,11/16,2/5,2/2,33,13.5%,84,152.9,24,3.0%,,0.0%,,100.0%,64,2.9%,74,14.9%,75,1.1%,,0.0%
01/28/22,vs.,MIN,W,134,124,41,18,5,2,6/9,2/4,4/4,19,10.8%,88,163.6,39,6.9%,43,10.0%,,100.0%,62,2.8%,50,10.0%,,0.0%,,0.0%
01/26/22,@,UTA,W,105,97,45,7,4,2,3/6,0/0,1/2,8,7.9%,36,100.0,34,5.9%,,0.0%,88,33.3%,61,2.6%,41,8.1%,77,1.3%,49,1.1%
01/24/22,vs.,UTA,W,115,109,35,4,4,5,2/8,0/2,0/0,25,11.9%,11,50.0,74,16.7%,,0.0%,74,50.0%,64,2.9%,28,5.9%,,0.0%,77,2.4%
01/22/22,vs.,IND,W,113,103,35,23,6,4,10/15,2/4,1/1,49,16.2%,84,153.3,74,16.0%,,0.0%,50,80.0%,,0.0%,84,18.2%,,0.0%,54,1.2%
01/20/22,@,DAL,W,109,101,37,12,8,6,5/11,0/4,2/2,49,16.2%,36,100.0,82,20.0%,,0.0%,50,80.0%,86,6.2%,75,15.2%,,0.0%,96,5.0%
01/17/22,@,SAS,W,121,107,34,7,5,2,2/6,0/1,3/4,19,10.8%,31,87.5,36,6.2%,,0.0%,,100.0%,86,6.2%,43,8.6%,93,2.8%,58,1.4%
01/16/22,@,DET,W,135,108,28,10,2,4,4/10,2/6,0/0,69,20.5%,36,100.0,74,16.0%,13,22.2%,54,75.0%,77,4.5%,18,3.7%,,0.0%,,0.0%
01/14/22,@,IND,W,112,94,30,4,4,2,1/6,0/2,2/2,23,11.6%,14,57.1,46,8.7%,37,11.8%,,100.0%,,0.0%,59,11.4%,,0.0%,,0.0%
01/11/22,@,TOR,W,99,95,41,12,3,1,5/12,1/6,1/1,34,13.7%,36,100.0,26,4.2%,25,16.0%,50,80.0%,,0.0%,35,7.1%,,0.0%,50,1.1%
01/08/22,vs.,MIA,L,100,123,30,20,1,6,8/11,4/7,0/0,70,20.6%,93,181.8,100,50.0%,13,23.1%,,100.0%,,0.0%,19,3.8%,,0.0%,64,1.6%
01/06/22,vs.,LAC,W,106,89,40,8,4,0,4/12,0/4,0/0,17,10.3%,17,66.7,,0.0%,,0.0%,,100.0%,72,3.8%,23,4.8%,,0.0%,49,1.0%
01/04/22,@,NOP,W,123,110,42,23,2,0,9/12,5/8,0/1,16,10.1%,95,191.7,,0.0%,40,11.1%,46,88.9%,61,2.7%,13,2.2%,75,1.1%,51,1.1%
01/02/22,@,CHA,W,133,99,25,15,5,2,6/12,3/5,0/0,55,17.4%,63,125.0,46,8.7%,48,8.7%,48,83.3%,88,7.1%,55,10.7%,,0.0%,63,1.5%
12/31/21,@,BOS,L,108,123,29,10,4,2,4/11,2/4,0/0,38,14.5%,33,90.9,43,8.0%,,0.0%,,100.0%,,0.0%,70,14.3%,85,1.8%,84,2.9%
12/29/21,vs.,OKC,W,115,97,33,5,7,2,2/6,1/4,0/0,18,10.5%,28,83.3,43,8.0%,10,25.0%,,100.0%,67,3.2%,66,13.0%,,0.0%,56,1.3%
12/27/21,vs.,MEM,L,113,114,32,10,1,1,5/5,0/0,0/0,3,5.3%,95,200.0,27,4.3%,,0.0%,69,60.0%,64,2.9%,0,0.0%,,0.0%,56,1.3%
12/25/21,vs.,GSW,L,107,116,38,17,6,1,6/10,3/5,2/2,32,13.3%,84,154.5,26,4.2%,45,9.5%,61,66.7%,61,2.7%,73,14.7%,,0.0%,55,1.3%
12/23/21,vs.,OKC,W,113,101,28,5,5,0,2/6,1/4,0/0,12,9.0%,28,83.3,,0.0%,23,16.7%,,100.0%,88,7.1%,43,8.6%,,0.0%,,0.0%
12/21/21,@,LAL,W,108,90,34,14,5,1,5/17,0/5,4/5,73,21.2%,22,73.7,26,4.0%,,0.0%,,100.0%,,0.0%,50,9.8%,94,2.9%,54,1.2%
12/19/21,vs.,CHA,W,137,106,30,16,4,5,6/10,4/6,0/0,46,15.8%,86,160.0,77,17.2%,48,8.7%,61,66.7%,90,7.4%,24,4.9%,,0.0%,,0.0%
12/16/21,vs.,WAS,W,118,98,28,11,4,2,3/8,0/3,5/6,53,16.9%,51,110.0,44,8.3%,,0.0%,61,66.7%,,0.0%,73,14.8%,,0.0%,,0.0%
12/14/21,@,POR,W,111,107,34,8,3,2,3/8,2/7,0/0,30,12.8%,36,100.0,43,8.0%,42,10.5%,88,33.3%,67,3.2%,30,6.1%,,0.0%,58,1.4%
12/13/21,@,LAC,L,95,111,33,16,3,0,6/10,1/3,3/3,20,10.9%,78,145.5,,0.0%,,0.0%,48,83.3%,60,2.4%,20,4.2%,,0.0%,80,2.6%
12/10/21,vs.,BOS,W,111,90,35,14,3,1,5/9,2/2,2/2,22,11.4%,75,140.0,25,3.7%,40,11.1%,,100.0%,93,8.8%,0,0.0%,80,1.5%,,0.0%
12/06/21,vs.,SAS,W,108,104,37,6,9,3,3/6,0/0,0/0,8,7.8%,36,100.0,51,9.7%,29,14.3%,,100.0%,91,7.9%,69,13.6%,,0.0%,50,1.1%
12/03/21,@,GSW,L,96,118,30,7,2,1,2/4,1/1,2/2,5,6.2%,75,140.0,36,6.2%,,0.0%,,100.0%,65,3.0%,16,3.4%,,0.0%,,0.0%
12/02/21,vs.,DET,W,114,103,41,18,5,1,8/14,2/4,0/0,47,15.9%,67,128.6,25,3.7%,28,14.8%,54,75.0%,67,3.2%,57,11.1%,,0.0%,95,4.7%
11/30/21,vs.,GSW,W,104,96,41,2,2,3,1/4,0/0,0/0,10,8.3%,11,50.0,43,7.9%,8,26.7%,95,0.0%,,0.0%,22,4.5%,77,1.3%,94,4.4%
11/27/21,@,BKN,W,113,107,41,13,6,1,5/10,0/2,3/3,29,12.8%,58,118.2,25,3.3%,49,8.3%,94,20.0%,90,7.5%,41,8.1%,,0.0%,99,7.4%
11/26/21,@,NYK,W,118,97,39,10,2,3,4/7,0/2,2/2,21,11.2%,63,125.0,47,9.1%,40,11.1%,54,75.0%,,0.0%,23,4.8%,,0.0%,91,3.8%
11/24/21,@,CLE,W,120,115,34,11,6,2,5/8,1/2,0/0,11,8.6%,74,137.5,39,7.1%,,0.0%,50,80.0%,88,7.1%,37,7.5%,77,1.3%,,0.0%
11/22/21,@,SAS,W,115,111,36,5,6,3,2/4,0/0,1/1,7,7.4%,63,125.0,50,9.4%,23,16.7%,74,50.0%,65,3.0%,73,14.7%,,0.0%,78,2.5%
11/21/21,vs.,DEN,W,126,97,32,8,6,4,3/8,1/4,1/1,24,11.8%,36,100.0,66,13.8%,,0.0%,,100.0%,,0.0%,68,13.5%,,0.0%,59,1.4%
11/19/21,vs.,DAL,W,112,104,37,19,4,3,7/7,3/3,2/2,14,9.5%,99,237.5,55,11.1%,32,13.3%,47,85.7%,70,3.6%,35,7.1%,77,1.3%,55,1.3%
11/17/21,vs.,DAL,W,105,98,36,10,4,2,4/11,2/6,0/0,30,13.0%,33,90.9,41,7.4%,,0.0%,,100.0%,61,2.6%,35,7.1%,78,1.4%,92,3.9%
11/15/21,@,MIN,W,99,96,33,7,4,1,2/8,0/4,3/4,36,14.1%,20,70.0,27,4.3%,46,9.1%,74,50.0%,63,2.9%,43,8.6%,,0.0%,55,1.3%
11/14/21,@,HOU,W,115,89,30,12,6,0,5/11,2/4,0/0,27,12.5%,50,109.1,,0.0%,,0.0%,,100.0%,,0.0%,84,18.2%,,0.0%,,0.0%
11/12/21,@,MEM,W,119,94,28,13,1,1,5/7,3/3,0/0,14,9.5%,94,185.7,26,4.2%,23,16.7%,,100.0%,,0.0%,16,3.2%,,0.0%,86,3.2%
11/10/21,vs.,POR,W,119,109,39,10,2,5,4/10,1/3,1/1,27,12.5%,36,100.0,67,13.9%,,0.0%,,100.0%,,0.0%,26,5.4%,76,1.3%,,0.0%
11/08/21,@,SAC,W,109,104,35,16,2,1,6/9,1/2,3/3,13,9.4%,86,160.0,25,3.4%,,0.0%,48,83.3%,66,3.1%,15,2.9%,94,2.9%,76,2.4%
11/06/21,vs.,ATL,W,121,117,31,8,3,2,4/8,0/4,0/0,15,10.0%,36,100.0,43,8.0%,,0.0%,,100.0%,74,4.2%,25,5.1%,79,1.4%,60,1.4%
11/04/21,vs.,HOU,W,123,111,30,16,3,0,7/11,2/4,0/0,18,10.6%,78,145.5,,0.0%,,0.0%,,100.0%,66,3.1%,28,5.7%,82,1.6%,,0.0%
11/02/21,vs.,NOP,W,112,100,42,22,1,1,9/15,2/4,2/2,38,14.4%,74,137.5,25,3.2%,52,7.4%,46,88.9%,,0.0%,13,2.1%,,0.0%,,0.0%
10/30/21,vs.,CLE,W,101,92,30,10,5,3,5/9,0/2,0/0,37,14.3%,52,111.1,60,12.0%,16,20.0%,,100.0%,,0.0%,68,13.5%,,0.0%,,0.0%
10/27/21,vs.,SAC,L,107,110,33,15,5,1,7/12,1/4,0/0,49,16.2%,63,125.0,25,3.8%,13,23.1%,59,71.4%,61,2.7%,57,11.1%,94,2.9%,,0.0%
10/23/21,@,POR,L,105,134,26,14,2,1,5/9,4/5,0/0,27,12.3%,85,155.6,32,5.3%,,0.0%,,100.0%,,0.0%,46,9.1%,,0.0%,,0.0%
10/22/21,@,LAL,W,115,105,35,21,5,3,8/11,2/4,3/4,41,15.0%,87,161.5,55,11.1%,49,8.3%,47,87.5%,68,3.3%,34,6.8%,77,1.3%,91,3.8%
10/20/21,vs.,DEN,L,98,110,33,16,5,0,7/16,2/6,0/2,64,19.2%,35,94.1,,0.0%,55,6.7%,47,85.7%,60,2.4%,79,16.7%,83,1.7%,55,1.3%
