Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/07/21,vs.,MIL,W,101,94,30,15,10,5,6/11,3/8,0/0,73,21.5%,66,136.4,88,25.0%,23,21.4%,44,83.3%,,0.0%,72,25.0%,55,1.6%,,0.0%
11/05/21,vs.,MEM,W,115,87,25,13,6,3,5/10,3/4,0/0,53,17.2%,60,130.0,65,13.0%,53,10.0%,,100.0%,,0.0%,56,19.4%,,0.0%,,0.0%
11/03/21,vs.,TOR,L,100,109,21,2,2,1,1/10,0/5,0/0,68,20.4%,5,20.0,40,6.2%,,0.0%,,100.0%,,0.0%,23,11.1%,68,2.4%,,0.0%
11/01/21,@,ATL,L,111,118,34,18,6,2,7/15,4/9,0/0,69,20.8%,50,120.0,50,9.1%,43,13.3%,42,85.7%,27,2.9%,50,17.9%,,0.0%,,0.0%
10/30/21,vs.,BOS,W,115,112,48,17,17,1,6/14,2/4,3/7,46,15.9%,27,100.0,34,4.5%,50,11.1%,75,50.0%,39,5.3%,79,27.1%,64,2.2%,,0.0%
10/28/21,vs.,ATL,W,122,111,40,21,8,0,8/17,2/6,3/6,64,19.7%,39,105.0,,0.0%,,0.0%,89,37.5%,25,2.3%,56,19.4%,,0.0%,88,3.2%
10/27/21,@,BOS,W,116,107,33,12,8,2,4/11,1/5,3/6,54,17.5%,22,85.7,50,9.1%,62,6.9%,51,75.0%,61,9.4%,34,13.9%,52,1.4%,80,2.4%
10/25/21,@,BKN,L,90,104,27,6,13,2,3/11,0/5,0/0,74,21.9%,10,54.5,61,11.8%,40,14.3%,95,0.0%,44,6.1%,93,35.5%,,0.0%,,0.0%
10/22/21,vs.,IND,W,135,134,39,26,11,2,10/17,5/8,1/2,76,22.4%,72,144.4,50,8.7%,48,11.8%,46,80.0%,46,6.5%,42,15.8%,,0.0%,61,1.3%
10/20/21,@,TOR,W,98,83,35,11,15,3,4/13,2/9,1/2,82,24.1%,18,78.6,62,12.5%,15,26.3%,51,75.0%,,0.0%,84,30.0%,51,1.3%,60,1.3%
