Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/21/21,@,PHX,L,97,126,23,10,1,3,3/8,2/4,2/2,25,19.6%,53,111.1,24,18.8%,,0.0%,52,33.3%,,0.0%,23,5.9%,,0.0%,,0.0%
11/19/21,vs.,CHI,L,108,114,28,6,3,5,3/10,0/3,0/0,30,21.1%,11,60.0,38,25.0%,,0.0%,52,33.3%,,0.0%,50,10.3%,,0.0%,61,1.8%
11/18/21,vs.,PHI,L,89,103,32,11,3,4,5/13,1/3,0/0,33,21.8%,25,84.6,21,17.4%,74,6.5%,72,20.0%,,0.0%,52,11.1%,,0.0%,79,2.8%
11/15/21,@,DAL,L,101,111,37,17,2,8,8/13,1/4,0/0,38,22.8%,75,130.8,60,33.3%,52,11.1%,65,25.0%,,0.0%,20,5.1%,79,1.4%,47,1.3%
11/14/21,vs.,POR,W,124,95,24,15,7,4,7/12,1/4,0/0,39,23.1%,68,125.0,36,23.5%,,0.0%,30,57.1%,,0.0%,98,30.4%,,0.0%,97,5.8%
11/12/21,vs.,ATL,W,105,96,31,8,5,4,4/13,0/2,0/0,25,19.4%,12,61.5,21,17.4%,71,7.1%,,100.0%,64,2.9%,55,11.4%,,0.0%,,0.0%
11/10/21,vs.,IND,W,101,98,30,10,3,4,4/10,2/4,0/0,26,20.0%,35,100.0,31,22.2%,39,14.3%,85,0.0%,65,2.9%,31,7.1%,,0.0%,54,1.4%
11/08/21,vs.,MIA,W,113,96,30,14,3,5,6/11,2/6,0/0,21,18.6%,72,127.3,25,20.0%,69,7.7%,32,50.0%,,0.0%,46,10.0%,,0.0%,54,1.4%
11/06/21,vs.,HOU,W,95,94,34,9,1,1,4/10,1/5,0/0,6,12.7%,29,90.0,4,4.8%,,0.0%,32,50.0%,,0.0%,11,2.9%,,0.0%,77,2.7%
11/03/21,@,MEM,L,106,108,28,8,6,4,3/12,0/2,2/2,49,25.4%,12,61.5,21,17.4%,47,12.5%,22,66.7%,91,7.1%,81,17.4%,,0.0%,,0.0%
11/01/21,@,MEM,L,97,106,28,11,1,6,5/12,1/5,0/0,33,21.8%,31,91.7,58,31.6%,70,7.4%,,100.0%,,0.0%,14,3.7%,,0.0%,60,1.6%
10/30/21,@,MIN,W,93,91,30,16,4,5,7/14,1/6,1/2,32,21.3%,48,106.7,57,31.2%,75,6.2%,21,71.4%,86,5.7%,22,5.6%,,0.0%,50,1.3%
10/29/21,vs.,DAL,W,106,75,24,8,1,3,4/6,0/1,0/0,9,14.5%,76,133.3,13,13.0%,47,12.5%,65,25.0%,,0.0%,12,3.2%,93,2.3%,,0.0%
10/26/21,@,UTA,L,110,122,35,19,0,4,8/13,3/3,0/0,18,17.7%,86,146.2,17,15.4%,71,7.1%,32,50.0%,,0.0%,0,0.0%,,0.0%,47,1.3%
10/25/21,vs.,CLE,L,87,99,27,2,2,6,1/4,0/1,0/0,8,13.5%,8,50.0,58,31.6%,12,23.5%,,100.0%,,0.0%,25,6.2%,,0.0%,,0.0%
10/22/21,vs.,SAS,W,102,96,29,13,2,1,6/12,1/5,0/0,38,22.9%,50,108.3,4,5.0%,9,25.0%,76,16.7%,,0.0%,38,8.3%,,0.0%,54,1.4%
10/20/21,@,PHX,W,110,98,28,9,2,3,3/8,3/6,0/2,14,16.4%,35,100.0,11,12.0%,58,10.0%,,100.0%,,0.0%,23,5.7%,,0.0%,,0.0%
